file	raw_frequency_field	candidate_sampling_frequency	confidence	reason
/lustre06/project/6001995/raw_original/Control/SUBC05-Session2-2023NOV25/SUBC05-Session2-2023NOV25-physio/SUBC05_Session02_2023NOV25.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC05-Session2-2023NOV25/SUBC05-Session2-2023NOV25-physio/SUBC05_Session02_2023NOV25.resp	ECG Freq Per: 0 0 | PULS Freq Per: 51 1172 | RESP Freq Per: 12 4820 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC05-Session2-2023NOV25/SUBC05-Session2-2023NOV25-physio/SUBC05_Session02_2023NOV25.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Physio/SUBC06_Session02_2023DEC14.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 69 863 | RESP Freq Per: 20 3000 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Physio/SUBC06_Session02_2023DEC14.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Physio/SUBC06_Session02_2023DEC14.ext	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 18 3260 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Physio/SUBC06_Session02_2023DEC14.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 18 3260 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Physio/SUBC06_Session02_2023DEC14.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Physio/SUBC06_Session02_2023DEC14.puls	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 18 3260 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Physio/SUBC06_Session02_2023DEC14.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Physio/SUBC06_Session02_2023DEC14.resp	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 18 3320 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Physio/SUBC06_Session02_2023DEC14.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-Peripheral/SUB07-Session2-2023NOV24.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 78 760 | RESP Freq Per: 14 4060 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-Peripheral/SUB07-Session2-2023NOV24.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-Peripheral/SUB07-Session2-2023NOV24.ext	ECG Freq Per: 0 0 | PULS Freq Per: 82 731 | RESP Freq Per: 15 3780 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-Peripheral/SUB07-Session2-2023NOV24.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 81 733 | RESP Freq Per: 15 3780 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-Peripheral/SUB07-Session2-2023NOV24.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-Peripheral/SUB07-Session2-2023NOV24.puls	ECG Freq Per: 0 0 | PULS Freq Per: 82 731 | RESP Freq Per: 15 3780 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-Peripheral/SUB07-Session2-2023NOV24.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-Peripheral/SUB07-Session2-2023NOV24.resp	ECG Freq Per: 0 0 | PULS Freq Per: 81 740 | RESP Freq Per: 18 3240 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-Peripheral/SUB07-Session2-2023NOV24.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-Peripheral/SUBC08-Session2-2023DEC11.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 59 1011 | RESP Freq Per: 13 4380 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-Peripheral/SUBC08-Session2-2023DEC11.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-Peripheral/SUBC08-Session2-2023DEC11.ext	ECG Freq Per: 0 0 | PULS Freq Per: 54 1111 | RESP Freq Per: 16 3640 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-Peripheral/SUBC08-Session2-2023DEC11.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 54 1111 | RESP Freq Per: 16 3640 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-Peripheral/SUBC08-Session2-2023DEC11.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-Peripheral/SUBC08-Session2-2023DEC11.puls	ECG Freq Per: 0 0 | PULS Freq Per: 53 1112 | RESP Freq Per: 16 3640 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-Peripheral/SUBC08-Session2-2023DEC11.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-Peripheral/SUBC08-Session2-2023DEC11.resp	ECG Freq Per: 0 0 | PULS Freq Per: 53 1112 | RESP Freq Per: 16 3640 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-Peripheral/SUBC08-Session2-2023DEC11.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_session02_2023DEC02_Peripheral/SUBC09_SESSION02_2023DEC02.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 64 936 | RESP Freq Per: 18 3260 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_session02_2023DEC02_Peripheral/SUBC09_SESSION02_2023DEC02.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_session02_2023DEC02_Peripheral/SUBC09_SESSION02_2023DEC02.ext	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 20 2880 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_session02_2023DEC02_Peripheral/SUBC09_SESSION02_2023DEC02.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 20 2880 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_session02_2023DEC02_Peripheral/SUBC09_SESSION02_2023DEC02.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_session02_2023DEC02_Peripheral/SUBC09_SESSION02_2023DEC02.puls	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 21 2840 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_session02_2023DEC02_Peripheral/SUBC09_SESSION02_2023DEC02.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_session02_2023DEC02_Peripheral/SUBC09_SESSION02_2023DEC02.resp	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 21 2840 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_session02_2023DEC02_Peripheral/SUBC09_SESSION02_2023DEC02.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session02_2024Jan10_physio/SUBC11_Session02_2024JAN10.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 89 672 | RESP Freq Per: 9 6260 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session02_2024Jan10_physio/SUBC11_Session02_2024JAN10.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session02_2024Jan10_physio/SUBC11_Session02_2024JAN10.ext	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session02_2024Jan10_physio/SUBC11_Session02_2024JAN10.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session02_2024Jan10_physio/SUBC11_Session02_2024JAN10.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session02_2024Jan10_physio/SUBC11_Session02_2024JAN10.puls	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session02_2024Jan10_physio/SUBC11_Session02_2024JAN10.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session02_2024Jan10_physio/SUBC11_Session02_2024JAN10.resp	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session02_2024Jan10_physio/SUBC11_Session02_2024JAN10.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12_Session02_2024JAN09_physio/SUBC12_Session2_2024JAN09.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 67 893 | RESP Freq Per: 21 2820 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12_Session02_2024JAN09_physio/SUBC12_Session2_2024JAN09.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12_Session02_2024JAN09_physio/SUBC12_Session2_2024JAN09.ext	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 17 3480 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12_Session02_2024JAN09_physio/SUBC12_Session2_2024JAN09.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 17 3480 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12_Session02_2024JAN09_physio/SUBC12_Session2_2024JAN09.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12_Session02_2024JAN09_physio/SUBC12_Session2_2024JAN09.puls	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 17 3480 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12_Session02_2024JAN09_physio/SUBC12_Session2_2024JAN09.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12_Session02_2024JAN09_physio/SUBC12_Session2_2024JAN09.resp	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 16 3620 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12_Session02_2024JAN09_physio/SUBC12_Session2_2024JAN09.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC15-Session1-2023AUG07/SJBC15_Session01_2023AUG07_Physiological Data/SUBC15_2023AUG07.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 71 841 | RESP Freq Per: 12 4640 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC15-Session1-2023AUG07/SJBC15_Session01_2023AUG07_Physiological Data/SUBC15_2023AUG07.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC15-Session1-2023AUG07/SJBC15_Session01_2023AUG07_Physiological Data/SUBC15_2023AUG07.ext	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC15-Session1-2023AUG07/SJBC15_Session01_2023AUG07_Physiological Data/SUBC15_2023AUG07.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC15-Session1-2023AUG07/SJBC15_Session01_2023AUG07_Physiological Data/SUBC15_2023AUG07.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC15-Session1-2023AUG07/SJBC15_Session01_2023AUG07_Physiological Data/SUBC15_2023AUG07.puls	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
