subject	session	run	selected_source	discarded_sources	reason	confidence
sub-023	ses-02	04	April-27-2024_ 9-14-41_AM__scan_info_for_subject_SUBC024-Session02__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	April-27-2024_ 9-10-51_AM__Subject_is_SUBC024-Session02__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-023	ses-02	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-023	ses-02	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-023	ses-02	03	April-27-2024_ 9-10-27_AM__scan_info_for_subject_SUBC024-Session02__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	April-27-2024_ 9-06-23_AM__Subject_is_SUBC024-Session02__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-023	ses-02	04	April-27-2024_ 9-14-41_AM__scan_info_for_subject_SUBC024-Session02__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	April-27-2024_ 9-10-51_AM__Subject_is_SUBC024-Session02__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-023	ses-02	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-023	ses-02	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-023	ses-02	07	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-023	ses-02	08	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-024	ses-01	01	October-19-2023_11-26-00_AM__scan_info_for_subject_sub-c25__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	October-19-2023_11-20-39_AM__Subject_is_sub-c25__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-024	ses-01	02	October-19-2023_11-30-32_AM__scan_info_for_subject_sub-c25__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	October-19-2023_11-26-37_AM__Subject_is_sub-c25__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-024	ses-01	01	October-19-2023_11-26-00_AM__scan_info_for_subject_sub-c25__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	October-19-2023_11-20-39_AM__Subject_is_sub-c25__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-024	ses-01	02	October-19-2023_11-30-32_AM__scan_info_for_subject_sub-c25__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	October-19-2023_11-26-37_AM__Subject_is_sub-c25__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-024	ses-01	03	October-19-2023_11-36-00_AM__scan_info_for_subject_sub-c25__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	October-19-2023_11-32-09_AM__Subject_is_sub-c25__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-024	ses-01	04	October-19-2023_11-40-20_AM__scan_info_for_subject_sub-c25__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	October-19-2023_11-36-24_AM__Subject_is_sub-c25__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-024	ses-01	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-024	ses-01	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-024	ses-01	03	October-19-2023_11-36-00_AM__scan_info_for_subject_sub-c25__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	October-19-2023_11-32-09_AM__Subject_is_sub-c25__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-024	ses-01	04	October-19-2023_11-40-20_AM__scan_info_for_subject_sub-c25__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	October-19-2023_11-36-24_AM__Subject_is_sub-c25__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-024	ses-01	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-024	ses-01	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-024	ses-01	07	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-024	ses-01	08	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-024	ses-02	01	April-23-2024_10-43-44_AM__scan_info_for_subject_SUBC25__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	April-23-2024_10-39-05_AM__Subject_is_SUBC25__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-024	ses-02	02	April-23-2024_10-47-59_AM__scan_info_for_subject_c25__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	April-23-2024_10-44-06_AM__Subject_is_c25__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-024	ses-02	01	April-23-2024_10-43-44_AM__scan_info_for_subject_SUBC25__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	April-23-2024_10-39-05_AM__Subject_is_SUBC25__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-024	ses-02	02	April-23-2024_10-47-59_AM__scan_info_for_subject_c25__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	April-23-2024_10-44-06_AM__Subject_is_c25__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-024	ses-02	03	April-23-2024_10-53-30_AM__scan_info_for_subject_SUBC25__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	April-23-2024_10-48-25_AM__Subject_is_SUBC25__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-024	ses-02	04	April-23-2024_10-57-43_AM__scan_info_for_subject_C25__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	April-23-2024_10-53-43_AM__Subject_is_C25__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-024	ses-02	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-024	ses-02	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-024	ses-02	07	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-024	ses-02	08	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-024	ses-02	09	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-024	ses-02	10	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-024	ses-02	03	April-23-2024_10-53-30_AM__scan_info_for_subject_SUBC25__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	April-23-2024_10-48-25_AM__Subject_is_SUBC25__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-024	ses-02	04	April-23-2024_10-57-43_AM__scan_info_for_subject_C25__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	April-23-2024_10-53-43_AM__Subject_is_C25__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-024	ses-02	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-024	ses-02	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-024	ses-02	11	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-024	ses-02	12	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-025	ses-01	01	October-20-2023_ 4-01-38_PM__scan_info_for_subject_SUBC26__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	October-20-2023_ 3-53-43_PM__Subject_is_SUBC26__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-025	ses-01	02	October-20-2023_ 4-06-56_PM__scan_info_for_subject_SUBC26__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	October-20-2023_ 4-01-59_PM__Subject_is_SUBC26__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-025	ses-01	01	October-20-2023_ 4-01-38_PM__scan_info_for_subject_SUBC26__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	October-20-2023_ 3-53-43_PM__Subject_is_SUBC26__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-025	ses-01	02	October-20-2023_ 4-06-56_PM__scan_info_for_subject_SUBC26__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	October-20-2023_ 4-01-59_PM__Subject_is_SUBC26__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-025	ses-01	03	October-20-2023_ 4-13-33_PM__scan_info_for_subject_SUBC26__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	October-20-2023_ 4-07-10_PM__Subject_is_SUBC26__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-025	ses-01	04	October-20-2023_ 4-18-16_PM__scan_info_for_subject_SUBC26__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	October-20-2023_ 4-13-55_PM__Subject_is_SUBC26__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-025	ses-01	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-025	ses-01	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-025	ses-01	07	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-025	ses-01	08	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-025	ses-01	03	October-20-2023_ 4-13-33_PM__scan_info_for_subject_SUBC26__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	October-20-2023_ 4-07-10_PM__Subject_is_SUBC26__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-025	ses-01	04	October-20-2023_ 4-18-16_PM__scan_info_for_subject_SUBC26__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	October-20-2023_ 4-13-55_PM__Subject_is_SUBC26__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-025	ses-01	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-025	ses-01	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-025	ses-01	09	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-025	ses-01	10	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-025	ses-02	01	April-19-2024_12-29-48_PM__scan_info_for_subject_SUBC26-session2__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	April-19-2024_12-25-03_PM__Subject_is_SUBC26-session2__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-025	ses-02	02	April-19-2024_12-34-00_PM__scan_info_for_subject_SUBC26-session2__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	April-19-2024_12-30-04_PM__Subject_is_SUBC26-session2__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-025	ses-02	01	April-19-2024_12-29-48_PM__scan_info_for_subject_SUBC26-session2__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	April-19-2024_12-25-03_PM__Subject_is_SUBC26-session2__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-025	ses-02	02	April-19-2024_12-34-00_PM__scan_info_for_subject_SUBC26-session2__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	April-19-2024_12-30-04_PM__Subject_is_SUBC26-session2__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-025	ses-02	03	April-19-2024_12-39-16_PM__scan_info_for_subject_SUBC26-session2__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	April-19-2024_12-35-10_PM__Subject_is_SUBC26-session2__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-025	ses-02	04	April-19-2024_12-43-20_PM__scan_info_for_subject_SUBC26-session2__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	April-19-2024_12-39-31_PM__Subject_is_SUBC26-session2__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-025	ses-02	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-025	ses-02	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-025	ses-02	03	April-19-2024_12-39-16_PM__scan_info_for_subject_SUBC26-session2__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	April-19-2024_12-35-10_PM__Subject_is_SUBC26-session2__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-025	ses-02	04	April-19-2024_12-43-20_PM__scan_info_for_subject_SUBC26-session2__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	April-19-2024_12-39-31_PM__Subject_is_SUBC26-session2__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-025	ses-02	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-025	ses-02	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-025	ses-02	07	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-025	ses-02	08	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-026	ses-01	01	December-01-2023_ 9-48-43_AM__scan_info_for_subject_C027__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	December-01-2023_ 9-39-58_AM__Subject_is_C027__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-026	ses-01	02	December-01-2023_ 9-52-51_AM__scan_info_for_subject_C027__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	December-01-2023_ 9-49-01_AM__Subject_is_C027__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-026	ses-01	01	December-01-2023_ 9-48-43_AM__scan_info_for_subject_C027__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	December-01-2023_ 9-39-58_AM__Subject_is_C027__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-026	ses-01	02	December-01-2023_ 9-52-51_AM__scan_info_for_subject_C027__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	December-01-2023_ 9-49-01_AM__Subject_is_C027__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-026	ses-01	03	December-01-2023_ 9-57-08_AM__scan_info_for_subject_C027__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	December-01-2023_ 9-53-09_AM__Subject_is_C027__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-026	ses-01	04	December-01-2023_10-02-16_AM__scan_info_for_subject_C027__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	December-01-2023_ 9-58-09_AM__Subject_is_C027__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-026	ses-01	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-026	ses-01	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-026	ses-01	03	December-01-2023_ 9-57-08_AM__scan_info_for_subject_C027__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	December-01-2023_ 9-53-09_AM__Subject_is_C027__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-026	ses-01	04	December-01-2023_10-02-16_AM__scan_info_for_subject_C027__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	December-01-2023_ 9-58-09_AM__Subject_is_C027__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-026	ses-01	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-026	ses-01	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-026	ses-01	07	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-026	ses-01	08	runs_random.mat		unique_runs_random;insufficient_for_events	low
